actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.0062065125,-0.88364685,80.0,0.0019004013,-0.0006526999,0.10000001,0.0,80.0,50.18301,11.952463,1.2966125,-0.018085489,-1.3396115,5000,0.6501744,1000,1000.0,1000,5,0.0,489.0573224937543,432.2786188753322,386.6366040748544,5,37.19335688449609,1.3694175,0.001499505,-1.3872163,20000,0.62097955,1000,1000.0,1000,20,0.0,546.5108766043559,442.48529249759866,328.319557101815,20,59.49573916354132,20.0,34.76313877105713,20000.0,1.0,34.76313877105713,20000.0,575.3220424575549,20000.0
